num,OBČINE,LETO,KAZALNIK
50.3,Ajdovščina,2013,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
49.6,Ajdovščina,2013,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
49.6,Ajdovščina,2013,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
49.7,Ajdovščina,2013,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
75.1,Ajdovščina,2014,Indeks delovne migracije
74,Ajdovščina,2014,Indeks delovne migracije za moške
76.5,Ajdovščina,2014,Indeks delovne migracije za ženske
51.4,Ajdovščina,2014,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
51.2,Ajdovščina,2014,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
51.6,Ajdovščina,2014,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.6,Ajdovščina,2014,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
48.8,Ajdovščina,2014,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
48.4,Ajdovščina,2014,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
74.5,Ajdovščina,2015,Indeks delovne migracije
74.2,Ajdovščina,2015,Indeks delovne migracije za moške
75,Ajdovščina,2015,Indeks delovne migracije za ženske
51.4,Ajdovščina,2015,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
50.8,Ajdovščina,2015,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
52.1,Ajdovščina,2015,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.6,Ajdovščina,2015,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
49.2,Ajdovščina,2015,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
47.9,Ajdovščina,2015,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
76.8,Ajdovščina,2016,Indeks delovne migracije
76.9,Ajdovščina,2016,Indeks delovne migracije za moške
76.6,Ajdovščina,2016,Indeks delovne migracije za ženske
50.6,Ajdovščina,2016,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
50.2,Ajdovščina,2016,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
51.2,Ajdovščina,2016,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
49.4,Ajdovščina,2016,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
49.8,Ajdovščina,2016,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
48.8,Ajdovščina,2016,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
78.2,Ajdovščina,2017,Indeks delovne migracije
79.6,Ajdovščina,2017,Indeks delovne migracije za moške
76.3,Ajdovščina,2017,Indeks delovne migracije za ženske
51.4,Ajdovščina,2017,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
50.1,Ajdovščina,2017,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
53.1,Ajdovščina,2017,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.6,Ajdovščina,2017,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
49.9,Ajdovščina,2017,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
46.9,Ajdovščina,2017,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
79.1,Ajdovščina,2018,Indeks delovne migracije
81.2,Ajdovščina,2018,Indeks delovne migracije za moške
76.3,Ajdovščina,2018,Indeks delovne migracije za ženske
50.8,Ajdovščina,2018,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
49,Ajdovščina,2018,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
53.2,Ajdovščina,2018,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
49.2,Ajdovščina,2018,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
51,Ajdovščina,2018,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
46.8,Ajdovščina,2018,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
84,Ajdovščina,2019,Indeks delovne migracije
89.3,Ajdovščina,2019,Indeks delovne migracije za moške
77,Ajdovščina,2019,Indeks delovne migracije za ženske
50.2,Ajdovščina,2019,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
47.3,Ajdovščina,2019,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
53.9,Ajdovščina,2019,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
49.8,Ajdovščina,2019,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
52.7,Ajdovščina,2019,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
46.1,Ajdovščina,2019,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
83.5,Ajdovščina,2020,Indeks delovne migracije
89.8,Ajdovščina,2020,Indeks delovne migracije za moške
75.4,Ajdovščina,2020,Indeks delovne migracije za ženske
51.3,Ajdovščina,2020,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
48.8,Ajdovščina,2020,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
54.5,Ajdovščina,2020,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
48.7,Ajdovščina,2020,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
51.2,Ajdovščina,2020,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
45.5,Ajdovščina,2020,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2000,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2000,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2000,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2000,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2000,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2000,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2000,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2000,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2000,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2001,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2001,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2001,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2001,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2001,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2001,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2001,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2001,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2001,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2002,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2002,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2002,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2002,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2002,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2002,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2002,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2002,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2002,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2003,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2003,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2003,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2003,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2003,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2003,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2003,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2003,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2003,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2004,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2004,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2004,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2004,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2004,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2004,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2004,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2004,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2004,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2005,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2005,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2005,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2005,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2005,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2005,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2005,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2005,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2005,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2006,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2006,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2006,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2006,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2006,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2006,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2006,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2006,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2006,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2007,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2007,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2007,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2007,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2007,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2007,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2007,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2007,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2007,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2008,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2008,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2008,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2008,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2008,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2008,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2008,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2008,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2008,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2009,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2009,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2009,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2009,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2009,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2009,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2009,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2009,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2009,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2010,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2010,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2010,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2010,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2010,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2010,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2010,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2010,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2010,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2011,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2011,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2011,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2011,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2011,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2011,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2011,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2011,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2011,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2012,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2012,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2012,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2012,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2012,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2012,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2012,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2012,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2012,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2013,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2013,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2013,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2013,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2013,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2013,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2013,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2013,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2013,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
"""..""",Ankaran/Ancarano,2014,Indeks delovne migracije
"""..""",Ankaran/Ancarano,2014,Indeks delovne migracije za moške
"""..""",Ankaran/Ancarano,2014,Indeks delovne migracije za ženske
"""..""",Ankaran/Ancarano,2014,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
"""..""",Ankaran/Ancarano,2014,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
